ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
25797,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,366500,3.625,0.2086,6265.95,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,4380,CRIF,634,CIB,65-74,not_inst,65.68100358,North,direct,0,41
25798,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,186500,,,,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,1560,CRIF,646,EXP,55-64,to_inst,81.79824561,south,direct,1,34
25799,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,186500,4.75,1.1522,3720,240,not_neg,not_int,not_lpsm,378000,sb,ir,home,1U,7680,CRIF,676,CIB,35-44,not_inst,49.33862434,south,direct,0,44
25800,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,206500,,,,240,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,7740,EXP,588,EXP,35-44,to_inst,74.28057554,North,direct,1,39
25801,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,256500,4.625,0.821,4394.53,360,neg_amm,not_int,not_lpsm,268000,sb,pr,home,1U,3960,CRIF,802,EXP,<25,not_inst,95.70895522,North,direct,0,46
25802,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,176500,4.125,0.5336,1411.87,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,2460,CRIF,811,CIB,55-64,not_inst,68.41085271,south,direct,0,39
25803,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,226500,3.5,0.0028,2647.61,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,3360,EXP,651,CIB,65-74,not_inst,49.45414847,south,direct,0,43
25804,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,256500,3.99,1.3836,3725.18,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,7800,CIB,579,CIB,45-54,to_inst,99.41860465,North,direct,0,58
25805,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,316500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8940,EQUI,872,EXP,45-54,not_inst,,south,direct,1,
25806,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,496500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5340,EQUI,779,EXP,35-44,not_inst,,North,direct,1,
25807,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,396500,3.99,0.3836,10512.5,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,11640,CIB,568,EXP,45-54,to_inst,73.69888476,North,direct,0,12
25808,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,416500,3.875,0.1029,250,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,11520,CIB,539,EXP,45-54,to_inst,73.32746479,North,direct,0,17
25809,2019,ncf,Male,pre,type1,p3,l1,nopc,nob/c,306500,4.125,0.1033,2750,360,not_neg,not_int,not_lpsm,588000,sb,pr,home,1U,3120,CRIF,710,EXP,>74,to_inst,52.12585034,North,direct,0,54
25810,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,436500,4.56,0.4192,3410,360,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,5040,CRIF,764,CIB,55-64,to_inst,79.65328467,south,direct,0,47
25811,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,306500,,,,360,neg_amm,not_int,not_lpsm,388000,sb,pr,home,1U,,CIB,680,CIB,25-34,to_inst,78.99484536,south,direct,1,44
25812,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,666500,3.75,-0.55,0,360,not_neg,not_int,not_lpsm,1468000,sb,pr,home,1U,8520,CRIF,871,EXP,35-44,not_inst,45.40190736,south,direct,0,43
25813,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,686500,3.875,0.293,0,360,not_neg,not_int,not_lpsm,768000,sb,pr,home,1U,9360,CRIF,806,CIB,35-44,not_inst,89.38802083,south,direct,0,42
25814,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,476500,,,,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,7800,CIB,900,CIB,65-74,to_inst,95.68273092,North,direct,1,47
25815,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,486500,3.625,0.0236,360.12,360,neg_amm,not_int,not_lpsm,708000,sb,pr,home,1U,7380,CIB,857,CIB,45-54,not_inst,68.71468927,North,direct,0,44
25816,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,3.5,0.0466,7136.49,240,not_neg,not_int,not_lpsm,1158000,sb,pr,home,1U,14880,CRIF,887,EXP,55-64,not_inst,39.42141623,south,direct,0,16
25817,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,336500,3.5,-0.1496,8572.68,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1U,11160,CRIF,772,EXP,55-64,to_inst,73.47161572,North,direct,0,28
25818,2019,ncf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,96500,4.375,1.5493,1936.8,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,1680,EXP,502,CIB,65-74,to_inst,75.390625,south,direct,0,58
25819,2019,,Male,nopre,type1,p4,l1,nopc,nob/c,226500,4.625,0.323,3764.72,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,3300,CRIF,618,EXP,>74,to_inst,81.47482014,central,direct,0,48
25820,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,396500,5.19,1.0246,8815.36,360,not_neg,not_int,not_lpsm,628000,sb,ir,home,2U,12960,CRIF,512,EXP,45-54,not_inst,63.13694268,south,direct,0,43
25821,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,406500,3.125,0.3281,0,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,5280,CIB,806,CIB,25-34,not_inst,97.24880383,North,direct,0,44
25822,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,246500,3.625,0.1222,7918.75,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,2760,CIB,534,CIB,>74,to_inst,44.17562724,North,direct,0,49
25823,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,166500,3.125,-0.2724,5485,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,3240,EXP,705,CIB,35-44,to_inst,67.13709677,North,direct,0,35
25824,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,236500,3.875,0.3339,3495,180,neg_amm,not_int,not_lpsm,328000,sb,pr,home,1U,8100,CIB,620,EXP,45-54,to_inst,72.10365854,North,direct,0,31
25825,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,726500,4,0.2961,0,360,not_neg,not_int,not_lpsm,828000,sb,pr,home,1U,13800,CIB,634,EXP,35-44,not_inst,87.74154589,North,direct,0,30
25826,2019,cf,Sex Not Available,,type1,p1,l1,nopc,nob/c,286500,4.56,0.5148,8500,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,8040,CIB,890,EXP,55-64,to_inst,80.02793296,south,direct,0,47
25827,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,166500,3.875,0.4852,5073.75,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,4380,CRIF,899,CIB,35-44,to_inst,44.04761905,North,direct,0,26
25828,2019,cf,Male,nopre,type2,p4,l2,nopc,b/c,416500,,,,300,neg_amm,not_int,not_lpsm,458000,sb,pr,home,1U,11340,CIB,635,EXP,55-64,to_inst,90.93886463,North,direct,1,55
25829,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,556500,3.75,0.0059,0,360,not_neg,not_int,not_lpsm,638000,sb,pr,home,1U,5400,CIB,689,CIB,55-64,not_inst,87.22570533,North,direct,0,43
25830,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,686500,3.875,0.1272,1385.04,360,not_neg,not_int,not_lpsm,838000,sb,pr,home,1U,16560,EXP,622,EXP,35-44,not_inst,81.92124105,North,direct,0,32
25831,2019,cf,Joint,nopre,type3,p3,l2,nopc,nob/c,196500,3.99,0.338,5756.4,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,3900,CRIF,758,EXP,65-74,to_inst,90.13761468,central,direct,0,38
25832,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,306500,4.125,1.4687,0,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,,EXP,774,CIB,45-54,to_inst,75.12254902,south,direct,0,
25833,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,296500,3.875,-0.151,0,300,not_neg,not_int,not_lpsm,738000,sb,pr,home,1U,4740,EXP,685,EXP,45-54,not_inst,40.17615176,south,direct,0,43
25834,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,66500,4.99,1.0898,2522.5,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,3480,CRIF,808,EXP,65-74,to_inst,29.16666667,North,direct,0,27
25835,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,676500,3.99,0.2672,2624.6,360,not_neg,not_int,not_lpsm,898000,sb,pr,home,1U,10020,EXP,877,EXP,25-34,not_inst,75.33407572,south,direct,0,25
25836,2019,ncf,Female,nopre,type3,p3,l1,nopc,nob/c,526500,3.625,-0.4542,1544.4,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,3600,EXP,731,CIB,55-64,not_inst,86.59539474,North,direct,0,58
25837,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,416500,4.25,0.4322,1250,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,8520,CIB,877,EXP,45-54,to_inst,78.88257576,North,direct,0,29
25838,2019,cf,Joint,pre,type2,p3,l1,nopc,b/c,376500,3.25,0.0916,1600.38,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,5760,CIB,801,EXP,35-44,to_inst,85.95890411,south,direct,0,61
25839,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,256500,,,,360,not_neg,not_int,not_lpsm,338000,sb,ir,home,1U,0,CRIF,780,CIB,45-54,to_inst,75.88757396,south,direct,1,11
25840,2019,,Joint,nopre,type1,p3,l1,nopc,nob/c,296500,3.75,0.5145,5675,96,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,14100,CRIF,805,EXP,>74,to_inst,69.27570093,south,direct,0,22
25841,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,216500,3.75,0.6423,0,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,,CIB,871,CIB,45-54,to_inst,68.08176101,North,direct,0,
25842,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,166500,3.25,0.4218,4222.65,180,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,6000,CRIF,570,EXP,>74,to_inst,47.84482759,south,direct,0,30
25843,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,326500,3.75,1.563,2614,240,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,7500,CRIF,775,CIB,65-74,to_inst,82.03517588,south,direct,0,45
25844,2019,cf,Male,nopre,type3,p1,l2,nopc,nob/c,96500,3.99,0.3481,2768.18,360,not_neg,not_int,not_lpsm,118000,sb,pr,home,1U,2220,CRIF,626,CIB,<25,to_inst,81.77966102,North,direct,0,43
25845,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,446500,,,,360,not_neg,not_int,not_lpsm,618000,sb,pr,home,1U,3300,CRIF,520,CIB,35-44,to_inst,72.24919094,south,direct,1,28
25846,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,126500,4.99,0.8619,2961.25,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,2400,EXP,702,CIB,25-34,to_inst,71.06741573,south,direct,0,39
25847,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,456500,4.75,-0.053,384.17,360,not_neg,not_int,not_lpsm,768000,sb,pr,home,1U,3840,EXP,767,CIB,65-74,not_inst,59.44010417,central,direct,0,49
25848,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,146500,4.25,1.2718,1070,180,not_neg,not_int,not_lpsm,188000,sb,pr,home,1U,5760,EXP,900,CIB,45-54,to_inst,77.92553191,North,direct,0,53
25849,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,346500,3.5,0.0002,1605.37,360,not_neg,int_only,not_lpsm,398000,sb,pr,home,1U,5880,CIB,611,CIB,35-44,not_inst,87.06030151,North,direct,0,42
25850,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,296500,4.75,0.3793,,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,7020,CRIF,721,EXP,45-54,to_inst,78.43915344,central,direct,0,21
25851,2019,,Male,nopre,type1,p3,l1,nopc,nob/c,306500,4.375,0.6339,84,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1U,6840,EXP,574,CIB,35-44,not_inst,65.49145299,North,direct,0,34
25852,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,4.75,1.111,4250,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,6300,EXP,900,CIB,65-74,to_inst,80.03246753,south,direct,0,40
25853,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,546500,3.5,-0.0441,,180,not_neg,not_int,not_lpsm,918000,sb,pr,home,1U,18720,CIB,727,EXP,35-44,not_inst,59.53159041,North,direct,0,19
25854,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,156500,3.75,-0.0066,3.61,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,,EXP,585,CIB,45-54,to_inst,75.24038462,south,direct,0,
25855,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,216500,3.99,0.0513,6332.73,360,not_neg,not_int,not_lpsm,258000,sb,sr,home,1U,9600,CIB,605,EXP,55-64,to_inst,83.91472868,North,direct,0,21
25856,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,406500,4.125,0.1502,10489,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,9600,CIB,607,CIB,35-44,to_inst,94.97663551,south,direct,0,47
25857,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,126500,4.99,1.0936,2019.67,360,not_neg,int_only,not_lpsm,138000,sb,pr,home,1U,6360,EXP,872,CIB,55-64,to_inst,91.66666667,North,direct,0,22
25858,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,626500,,,,360,not_neg,not_int,lpsm,708000,sb,pr,home,1U,14820,CRIF,802,EXP,55-64,to_inst,88.48870056,south,direct,1,37
25859,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,346500,4.25,0.5971,1678.75,360,not_neg,not_int,not_lpsm,588000,sb,pr,home,1U,3960,CRIF,609,CIB,55-64,to_inst,58.92857143,south,direct,0,46
25860,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,276500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,11640,EQUI,603,EXP,35-44,not_inst,,North,direct,1,
25861,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,266500,4.5,1.2019,7484.38,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,4620,CIB,686,CIB,55-64,to_inst,78.84615385,North,direct,0,42
25862,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,426500,,,,360,not_neg,not_int,lpsm,548000,sb,pr,home,1U,8220,EXP,513,EXP,65-74,to_inst,77.82846715,south,direct,1,48
25863,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,136500,4.99,0.4484,1063.91,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,2820,CRIF,662,CIB,55-64,to_inst,52.90697674,North,direct,0,30
25864,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,236500,3.625,0.1387,2800,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,4740,CRIF,830,CIB,25-34,not_inst,74.37106918,south,direct,0,48
25865,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,226500,3.75,0.4791,3777.88,144,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,7080,EXP,781,CIB,55-64,to_inst,69.05487805,North,direct,0,32
25866,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,146500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,3540,EQUI,700,EXP,65-74,to_inst,,south,direct,1,
25867,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,326500,4.125,0.4562,512.6,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,7320,CRIF,800,EXP,25-34,not_inst,80.0245098,south,direct,0,26
25868,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,516500,3.75,0.344,3294.2,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,5700,EXP,688,CIB,25-34,not_inst,90.93309859,North,direct,0,59
25869,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,126500,3.75,1.895,3178.02,240,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,4020,CRIF,675,CIB,25-34,to_inst,85.47297297,North,direct,0,27
25870,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,106500,4.56,1.0714,936,360,not_neg,not_int,not_lpsm,158000,sb,pr,home,1U,2160,EXP,609,CIB,45-54,not_inst,67.40506329,central,direct,0,36
25871,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,226500,3.5,0.3218,0,180,not_neg,not_int,not_lpsm,738000,sb,pr,home,1U,6540,EXP,653,CIB,45-54,not_inst,30.69105691,North,direct,0,36
25872,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,466500,3.56,-0.0436,7005,360,not_neg,not_int,not_lpsm,598000,sb,pr,home,1U,6180,CRIF,552,EXP,45-54,not_inst,78.01003344,North,direct,0,42
25873,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,496500,3.625,0.6945,146.41,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,5520,CRIF,520,EXP,35-44,not_inst,76.62037037,North,direct,0,53
25874,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,96500,4.75,0.9364,1308.29,360,not_neg,not_int,not_lpsm,108000,sb,pr,home,1U,2340,CRIF,865,CIB,55-64,to_inst,89.35185185,North,direct,0,32
25875,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,396500,4.25,1.5589,1538.76,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,5520,EXP,528,EXP,45-54,not_inst,97.18137255,North,direct,0,37
25876,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,136500,,,,180,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2160,EQUI,894,EXP,45-54,not_inst,,North,direct,1,
25877,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,326500,4.25,1.0848,0,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,6540,CIB,818,EXP,25-34,not_inst,96.59763314,North,direct,0,42
25878,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,326500,3.75,-0.0267,13507.2,360,not_neg,not_int,not_lpsm,628000,sb,ir,home,1U,3300,CRIF,875,CIB,45-54,not_inst,51.99044586,North,direct,0,49
25879,2019,ncf,Joint,pre,type1,p4,l1,nopc,nob/c,236500,3.99,0.3906,5204.03,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,5880,EXP,614,EXP,35-44,to_inst,55.25700935,North,direct,0,47
25880,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,326500,,,,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,13380,CRIF,653,EXP,25-34,to_inst,86.37566138,North,direct,1,42
25881,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,3.99,0.6935,9200,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,5400,CIB,734,CIB,45-54,to_inst,77.85326087,south,direct,0,38
25882,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,626500,4.125,0.3731,1019.6,360,not_neg,not_int,not_lpsm,958000,sb,pr,home,1U,6600,CRIF,602,EXP,45-54,not_inst,65.39665971,North,direct,0,44
25883,2019,cf,Sex Not Available,pre,type3,p4,l1,nopc,nob/c,396500,3.75,-0.0072,0,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,,CRIF,714,EXP,25-34,not_inst,97.18137255,south,direct,0,
25884,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,496500,3.99,0.3988,10255.23,360,not_neg,not_int,not_lpsm,818000,sb,pr,home,1U,11820,CIB,573,CIB,35-44,to_inst,60.69682152,south,direct,0,30
25885,2019,,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,436500,4.125,0.3095,6743.59,360,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,5880,EXP,835,EXP,65-74,to_inst,85.92519685,south,direct,0,45
25886,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,456500,3.875,0.9229,2231.25,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,4680,CIB,602,EXP,35-44,to_inst,86.45833333,south,direct,0,53
25887,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,326500,5.625,0.9385,2910,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,7440,CIB,532,EXP,35-44,to_inst,74.543379,south,direct,0,41
25888,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,176500,3.99,1.2598,3900,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,2580,EXP,611,EXP,55-64,not_inst,84.85576923,North,direct,0,59
25889,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,296500,4.375,1.4613,,180,not_neg,not_int,not_lpsm,398000,sb,ir,home,1U,6420,CRIF,560,CIB,35-44,to_inst,74.49748744,North,direct,0,40
25890,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,536500,3.875,0.2743,631.06,360,not_neg,not_int,not_lpsm,678000,sb,pr,home,1U,6000,CRIF,715,CIB,35-44,not_inst,79.12979351,south,direct,0,48
25891,2019,,Joint,nopre,type1,p1,l1,nopc,nob/c,676500,4.375,0.2606,0,360,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,12420,CIB,863,EXP,35-44,not_inst,89.24802111,North,direct,0,24
25892,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,446500,4.125,0.1297,5512.38,360,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,5820,CRIF,882,EXP,35-44,not_inst,86.1969112,North,direct,0,48
25893,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,476500,2.99,0.1579,11955.68,180,not_neg,not_int,not_lpsm,998000,sb,pr,home,1U,9000,CRIF,556,EXP,45-54,to_inst,47.74549098,North,direct,0,47
25894,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,206500,4.75,0.9545,0,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,4860,CRIF,626,EXP,35-44,to_inst,80.03875969,south,direct,0,49
25895,2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,516500,,,,360,neg_amm,not_int,not_lpsm,508000,sb,pr,home,1U,,CRIF,525,EXP,55-64,not_inst,101.6732283,North,direct,1,
25896,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,5.5,1.4234,5344,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,2880,CIB,668,CIB,25-34,to_inst,78.36134454,south,direct,0,43
25897,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,4.625,1.4168,8840,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,4560,CRIF,866,EXP,35-44,to_inst,79.45402299,south,direct,0,48
25898,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,86500,3.625,0.6824,850,360,not_neg,not_int,not_lpsm,108000,sb,pr,home,1U,1620,CRIF,773,EXP,>74,to_inst,80.09259259,south,direct,0,52
25899,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,166500,4.25,0.443,3731.69,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,4140,CRIF,751,CIB,55-64,to_inst,38.01369863,North,direct,0,43
25900,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,136500,3.99,1.1099,3890.58,240,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,2460,CIB,863,CIB,45-54,to_inst,68.93939394,south,direct,0,39
25901,2019,cf,Female,nopre,type3,p3,l1,nopc,nob/c,366500,,,,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,4U,2220,CIB,688,CIB,45-54,to_inst,89.82843137,North,direct,1,56
25902,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,196500,3.625,0.3552,4476.97,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,5520,EXP,622,CIB,45-54,to_inst,82.56302521,North,direct,0,27
25903,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,116500,,,,360,neg_amm,not_int,not_lpsm,578000,sb,pr,home,1U,1500,CIB,725,CIB,65-74,to_inst,20.15570934,North,direct,1,45
25904,2019,cf,Male,pre,type2,p1,l1,nopc,b/c,466500,4.75,1.1445,0,360,not_neg,not_int,not_lpsm,578000,sb,pr,home,2U,8100,CRIF,825,EXP,45-54,not_inst,80.70934256,North,direct,0,42
25905,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,256500,3.99,0.2011,8714.2,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,7560,EXP,525,CIB,55-64,to_inst,78.20121951,south,direct,0,31
25906,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,496500,4.125,0.0131,0,360,not_neg,not_int,not_lpsm,678000,sb,pr,home,1U,13440,EXP,771,EXP,45-54,not_inst,73.2300885,North,direct,0,31
25907,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,416500,3.125,-0.1696,11020.75,360,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,6360,EXP,679,CIB,45-54,to_inst,72.05882353,south,direct,0,37
25908,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,136500,4.375,0.7365,0,360,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,1980,CRIF,595,CIB,>74,not_inst,98.91304348,North,direct,0,49
25909,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,206500,3.5,-0.118,5000,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,6060,EXP,765,CIB,45-54,to_inst,62.95731707,North,direct,0,32
25910,2019,ncf,Joint,pre,type1,p4,l1,nopc,nob/c,776500,,,,360,not_neg,not_int,not_lpsm,1508000,sb,ir,home,1U,14760,CRIF,709,EXP,45-54,not_inst,51.49204244,south,direct,1,36
25911,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,106500,,,,360,not_neg,not_int,not_lpsm,178000,sb,ir,home,1U,3060,CRIF,597,CIB,55-64,to_inst,59.83146067,south,direct,1,16
25912,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,66500,4.25,0.7517,,180,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,6780,EXP,589,EXP,55-64,to_inst,31.97115385,central,direct,0,30
