,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,LTV,Status,dtir1,loan_to_income,loan_to_collateral,interest_burden,total_cost_proxy,risk_score
807,cf,Joint,pre,type1,p4,l1,nob/c,276500,3.875,0.2525,4852.75,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,7080.0,CIB,639,73.14814815,0,44.0,39.048,0.731,1071437.5,1076290.25,54.2
808,cf,Male,pre,type2,p3,l1,b/c,336500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,2640.0,EXP,590,84.54773869,1,18.0,127.414,0.845,1342635.0,1345326.13,73.2
809,cf,Joint,nopre,type1,p3,l1,nob/c,346500,4.5,0.5387,4229.08,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6360.0,EXP,693,74.03846154,0,46.0,54.473,0.74,1559250.0,1563479.08,22.6
810,cf,Joint,nopre,type1,p4,l1,nob/c,126500,3.99,0.5585,2818.75,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3060.0,CIB,727,58.02752294,0,40.0,41.326,0.58,504735.0,507553.75,-0.1999999999999993
811,ncf,Sex Not Available,nopre,type1,p3,l1,nob/c,816500,4.375,0.2828,13430.0,360.0,not_neg,not_int,not_lpsm,1028000.0,sb,pr,home,1U,12420.0,EXP,876,79.42607004,0,41.0,65.735,0.794,3572187.5,3585617.5,-89.19999999999999
812,cf,Male,nopre,type1,p1,l1,nob/c,666500,4.375,1.1129,2691.13,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,9120.0,CRIF,881,95.48710602,0,43.0,73.073,0.955,2915937.5,2918628.63,-91.39999999999999
813,cf,Joint,nopre,type1,p4,l1,nob/c,426500,3.5,-0.032,2073.52,360.0,not_neg,not_int,not_lpsm,578000.0,sb,ir,home,1U,10200.0,CRIF,694,73.78892734,0,31.0,41.81,0.738,1492750.0,1494823.52,16.0
814,cf,Joint,nopre,type2,p4,l1,b/c,596500,3.625,0.8443,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,5640.0,CIB,844,98.10855263,0,40.0,105.744,0.981,2162312.5,2162312.5,-70.39999999999999
815,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,286500,3.99,0.3873,5638.0,360.0,not_neg,int_only,not_lpsm,418000.0,sb,pr,home,1U,8100.0,EXP,509,68.54066986,0,28.0,35.366,0.685,1143135.0,1148773.0,125.8
816,cf,Female,nopre,type1,p4,l2,nob/c,646500,4.18,0.0534,0.0,360.0,not_neg,not_int,not_lpsm,1258000.0,sb,pr,home,2U,8640.0,CRIF,765,51.39109698,0,38.0,74.818,0.514,2702370.0,2702370.0,-23.799999999999997
817,cf,Male,nopre,type3,p3,l1,nob/c,236500,3.99,0.3915,2691.13,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3960.0,CIB,529,82.11805556,0,42.0,59.707,0.821,943635.0,946326.13,119.39999999999999
818,cf,Joint,nopre,type1,p3,l1,nob/c,256500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3120.0,EXP,782,78.20121951,1,51.0,82.185,0.782,1023435.0,1026126.13,-28.799999999999994
819,cf,Female,nopre,type1,p3,l1,nob/c,236500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,2220.0,EXP,780,59.42211055,1,37.0,106.484,0.594,943635.0,946326.13,-33.2
820,cf,Joint,pre,type1,p4,l1,nob/c,486500,3.625,-0.2497,194.56,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,5040.0,CRIF,890,73.93617021,0,46.0,96.509,0.739,1763562.5,1763757.06,-95.6
821,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,486500,3.99,0.327,2691.13,324.0,neg_amm,int_only,not_lpsm,418000.0,sb,pr,home,1U,6720.0,EQUI,867,75.29761905,1,40.0,72.385,1.164,1941135.0,1943826.13,-84.2
822,ncf,Sex Not Available,nopre,type1,p3,l1,nob/c,416500,4.375,0.5083,6437.5,360.0,not_neg,not_int,not_lpsm,558000.0,sb,sr,home,1U,10140.0,CIB,646,74.64157706,0,47.0,41.071,0.746,1822187.5,1828625.0,51.2
823,cf,Joint,nopre,type1,p4,l1,nob/c,616500,3.75,0.2338,4597.5,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,9180.0,CIB,541,89.60755814,0,45.0,67.15,0.896,2311875.0,2316472.5,113.39999999999999
824,cf,Joint,nopre,type1,p4,l1,nob/c,186500,3.75,0.8243,3202.46,180.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,3900.0,EXP,821,55.17751479,0,37.0,47.808,0.552,699375.0,702577.46,-57.8
825,cf,Male,nopre,type1,p4,l1,nob/c,516500,4.75,0.445,0.0,360.0,not_neg,not_int,not_lpsm,698000.0,sb,ir,home,1U,15360.0,CRIF,732,73.99713467,0,44.0,33.624,0.74,2453375.0,2453375.0,-1.5999999999999979
826,ncf,Joint,pre,type2,p4,l1,b/c,656500,3.99,1.0016,0.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,5640.0,EXP,568,95.42151163,0,40.0,116.38,0.954,2619435.0,2619435.0,95.2
827,cf,Joint,nopre,type1,p3,l1,nob/c,306500,3.75,-0.2,4850.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,6060.0,CRIF,849,58.04924242,0,47.0,50.569,0.58,1149375.0,1154225.0,-70.6
828,cf,Sex Not Available,pre,type1,p1,l1,nob/c,646500,4.125,-0.1564,0.0,360.0,not_neg,not_int,not_lpsm,1228000.0,sb,pr,home,1U,13200.0,CIB,875,52.6465798,0,37.0,48.974,0.526,2666812.5,2666812.5,-90.2
829,cf,Sex Not Available,pre,type1,p1,l1,nob/c,146500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4680.0,EQUI,780,75.29761905,1,40.0,31.297,0.35,584535.0,587226.13,-32.0
830,cf,Male,nopre,type1,p4,l1,nob/c,146500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4020.0,CIB,858,49.16107383,1,45.0,36.434,0.492,584535.0,587226.13,-76.8
831,cf,Sex Not Available,nopre,type2,p1,l1,b/c,236500,3.99,0.95605,2691.13,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,2460.0,EQUI,577,75.29761905,1,40.0,96.099,0.566,943635.0,946326.13,89.8
832,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,256500,4.56,0.0859,4669.89,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,9180.0,CRIF,787,78.20121951,0,29.0,27.938,0.782,1169640.0,1174309.89,-40.599999999999994
833,cf,Male,pre,type1,p3,l1,nob/c,446500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,7980.0,CIB,828,87.89370079,1,45.0,55.945,0.879,1781535.0,1784226.13,-58.8
834,cf,Female,nopre,type3,p3,l1,nob/c,276500,4.125,0.0687,4173.65,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,2460.0,CIB,561,49.55197133,0,52.0,112.353,0.496,1140562.5,1144736.15,104.19999999999999
835,cf,Female,pre,type1,p1,l1,nob/c,256500,3.625,0.0135,1635.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,2700.0,CIB,633,89.0625,0,49.0,94.965,0.891,929812.5,931447.5,59.8
836,cf,Joint,pre,type1,p4,l1,nob/c,486500,3.625,-0.25,0.0,360.0,not_neg,not_int,not_lpsm,938000.0,sb,pr,home,1U,22260.0,CIB,771,51.86567164,0,5.0,21.854,0.519,1763562.5,1763562.5,-40.6
837,cf,Sex Not Available,nopre,type3,p4,l1,nob/c,406500,3.625,-0.0683,0.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,5640.0,CRIF,843,88.75545852,0,40.0,72.062,0.888,1473562.5,1473562.5,-69.8
838,cf,Female,pre,type1,p4,l1,nob/c,116500,3.875,0.4882,3206.06,180.0,not_neg,not_int,not_lpsm,418000.0,sb,sr,home,1U,12360.0,CIB,866,27.8708134,0,21.0,9.425,0.279,451437.5,454643.56,-91.19999999999999
839,cf,Male,nopre,type1,p4,l1,nob/c,86500,3.875,1.4426,2931.87,180.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,3780.0,CIB,688,67.578125,0,44.0,22.878,0.676,335187.5,338119.37,24.8
840,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,276500,3.99,0.327,2691.13,312.0,not_neg,not_int,not_lpsm,378000.0,sb,sr,home,1U,10380.0,CRIF,598,73.14814815,1,19.0,26.635,0.731,1103235.0,1105926.13,68.8
841,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,276500,4.0,0.1464,0.0,360.0,neg_amm,not_int,not_lpsm,338000.0,sb,pr,home,1U,9780.0,CRIF,627,81.80473373,0,45.0,28.269,0.818,1106000.0,1106000.0,61.8
842,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,376500,3.99,0.327,2691.13,360.0,neg_amm,not_int,not_lpsm,1068000.0,sb,pr,home,1U,6000.0,CIB,686,35.25280899,1,36.0,62.74,0.353,1502235.0,1504926.13,22.8
843,cf,Sex Not Available,pre,type1,p3,l1,nob/c,196500,3.99,0.4387,6695.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,5880.0,CIB,856,65.93959732,0,26.0,33.413,0.659,784035.0,790730.0,-83.19999999999999
844,cf,Female,nopre,type1,p3,l1,nob/c,246500,4.375,0.048,1080.37,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5160.0,CIB,563,63.53092784,0,32.0,47.762,0.635,1078437.5,1079517.87,95.0
845,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,146500,3.99,0.327,2691.13,300.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,5340.0,CRIF,691,70.43269231,1,20.0,27.429,0.704,584535.0,587226.13,13.399999999999999
846,cf,Sex Not Available,pre,type1,p4,l1,nob/c,326500,3.65,-0.2096,2691.13,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,10920.0,CIB,899,45.4735376,0,12.0,29.897,0.455,1191725.0,1194416.13,-114.6
847,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,176500,4.125,0.6034,3940.31,324.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2700.0,CIB,706,84.85576923,0,41.0,65.346,0.849,728062.5,732002.81,12.800000000000002
848,cf,Male,pre,type3,p3,l1,nob/c,146500,3.99,-0.1162,2691.13,180.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2220.0,EXP,669,98.98648649,1,59.0,65.961,0.99,584535.0,587226.13,42.2
849,cf,Joint,nopre,type3,p1,l1,nob/c,376500,2.75,-0.6949,16593.75,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,6480.0,CIB,743,82.20524017,0,50.0,58.093,0.822,1035375.0,1051968.75,-5.800000000000001
850,cf,Female,nopre,type1,p3,l1,nob/c,576500,5.75,1.3282,2163.66,360.0,neg_amm,not_int,not_lpsm,738000.0,sb,pr,home,1U,9780.0,CRIF,843,78.11653117,0,33.0,58.941,0.781,3314875.0,3317038.66,-72.6
851,cf,Male,nopre,type1,p3,l1,nob/c,236500,4.75,0.609,4700.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,7020.0,CIB,803,76.78571429,0,20.0,33.685,0.768,1123375.0,1128075.0,-53.8
852,cf,Joint,pre,type2,p4,l1,b/c,306500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,0.0,EQUI,697,75.29761905,1,40.0,306500.0,0.733,1222935.0,1225626.13,17.8
853,cf,Joint,pre,type1,p4,l1,nob/c,576500,4.25,-0.1782,0.0,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,6900.0,EXP,609,69.62560386,0,44.0,83.539,0.696,2450125.0,2450125.0,72.2
854,cf,Female,nopre,type1,p3,l1,nob/c,576500,4.5,0.2927,6104.9,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,5220.0,EXP,713,75.06510417,0,49.0,110.419,0.751,2594250.0,2600354.9,11.8
855,cf,Female,nopre,type1,p4,l1,nob/c,346500,3.25,-0.5052,0.0,276.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,5640.0,CRIF,632,34.375,0,21.0,61.425,0.344,1126125.0,1126125.0,49.199999999999996
856,cf,Male,pre,type1,p1,l1,nob/c,446500,4.99,0.5055,0.0,360.0,neg_amm,not_int,not_lpsm,1088000.0,sb,ir,home,1U,9240.0,EXP,869,41.03860294,0,43.0,48.317,0.41,2228035.0,2228035.0,-84.19999999999999
857,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,286500,4.125,0.0023,5831.95,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,10020.0,CIB,865,65.4109589,0,25.0,28.59,0.654,1181812.5,1187644.45,-89.0
858,cf,Female,nopre,type1,p3,l1,nob/c,266500,3.375,-0.1506,1134.02,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3120.0,EXP,846,74.44134078,0,57.0,85.389,0.744,899437.5,900571.52,-64.8
859,cf,Joint,nopre,type1,p4,l1,nob/c,436500,4.18,0.1529,2590.4,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,6960.0,EXP,632,75.51903114,0,46.0,62.707,0.755,1824569.9999999998,1827160.3999999997,59.2
860,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,86500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,138000.0,sb,ir,home,1U,6960.0,CIB,852,62.68115942,1,49.0,12.426,0.627,345135.0,347826.13,-71.6
861,cf,Male,pre,type2,p3,l1,b/c,296500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,3360.0,EXP,539,87.72189349,1,26.0,88.218,0.877,1183035.0,1185726.13,107.0
862,cf,Male,nopre,type1,p1,l2,nob/c,536500,4.5,0.3267,6259.65,360.0,not_neg,not_int,not_lpsm,718000.0,sb,ir,home,1U,14880.0,EXP,752,74.72144847,0,48.0,36.053,0.747,2414250.0,2420509.65,-11.999999999999996
863,cf,Male,nopre,type1,p1,l1,nob/c,116500,3.99,0.5528,2594.0,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,3060.0,CRIF,829,78.71621622,0,31.0,38.059,0.787,464835.0,467429.0,-64.99999999999999
864,cf,Female,nopre,type1,p3,l1,nob/c,336500,3.99,0.327,2691.13,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,3600.0,EQUI,899,75.29761905,1,40.0,93.446,0.805,1342635.0,1345326.13,-103.39999999999999
865,cf,Male,pre,type1,p4,l1,nob/c,226500,4.0,0.3188,1583.1,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5640.0,CRIF,544,81.47482014,0,29.0,40.152,0.815,906000.0,907583.1,105.19999999999999
866,cf,Female,nopre,type2,p3,l1,b/c,166500,3.99,0.95605,2691.13,360.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,4320.0,CRIF,898,88.56382979,1,36.0,38.533,0.886,664335.0,667026.13,-104.39999999999999
867,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,266500,3.99,0.4623,1250.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4320.0,EXP,826,78.84615385,0,36.0,61.676,0.788,1063335.0,1064585.0,-61.199999999999996
868,cf,Joint,nopre,type1,p3,l1,nob/c,186500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,4980.0,EXP,893,89.66346154,1,36.0,37.442,0.897,744135.0,746826.13,-101.39999999999999
869,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,226500,3.75,0.2305,6720.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,6060.0,EXP,764,73.53896104,0,44.0,37.37,0.735,849375.0,856095.0,-20.799999999999997
870,cf,Male,nopre,type2,p3,l1,b/c,156500,3.99,0.95605,2691.13,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4140.0,CIB,827,50.81168831,1,42.0,37.793,0.508,624435.0,627126.13,-59.400000000000006
871,cf,Sex Not Available,nopre,type3,p4,l1,nob/c,196500,3.99,-0.1162,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,2520.0,EQUI,716,75.29761905,1,40.0,77.945,0.47,784035.0,786726.13,6.4
872,cf,Sex Not Available,,type1,p1,l1,nob/c,86500,4.99,1.2197,614.44,360.0,not_neg,not_int,not_lpsm,98000.0,sb,pr,home,1U,2520.0,CIB,827,88.26530612,0,39.0,34.312,0.883,431635.0,432249.44,-60.6
873,cf,Male,nopre,type1,p3,l1,nob/c,106500,5.375,1.0471,2949.88,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,2040.0,CIB,753,77.17391304,0,42.0,52.18,0.772,572437.5,575387.38,-14.999999999999996
874,cf,Male,pre,type2,p3,l1,b/c,196500,4.625,1.7267,2691.13,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3840.0,CRIF,662,86.18421053,0,57.0,51.159,0.862,908812.5,911503.63,45.6
875,cf,Joint,nopre,type2,p4,l1,b/c,386500,3.625,0.8443,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,5640.0,EXP,896,94.73039216,0,40.0,68.516,0.947,1401062.5,1401062.5,-101.6
876,cf,Female,pre,type1,p1,l1,nob/c,106500,3.99,0.327,2691.13,360.0,neg_amm,not_int,not_lpsm,128000.0,sb,pr,home,1U,1920.0,CRIF,627,83.203125,1,51.0,55.44,0.832,424935.0,427626.13,64.2
877,cf,Joint,nopre,type1,p4,l1,nob/c,636500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,6960.0,EQUI,885,75.29761905,1,40.0,91.438,1.523,2539635.0,2542326.13,-95.0
878,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,216500,4.99,0.5179,2471.85,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3300.0,CIB,769,60.47486034,0,46.0,65.586,0.605,1080335.0,1082806.85,-22.999999999999996
879,cf,Male,nopre,type1,p3,l1,nob/c,116500,4.75,1.2991,2590.0,180.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,5700.0,EXP,703,78.71621622,0,21.0,20.435,0.787,553375.0,555965.0,6.6000000000000005
880,cf,Male,nopre,type3,p3,l1,nob/c,386500,3.375,-0.3455,141.7,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,7740.0,CRIF,621,65.73129252,0,36.0,49.929,0.657,1304437.5,1304579.2,61.8
881,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,76500,3.99,0.327,2691.13,360.0,neg_amm,not_int,not_lpsm,128000.0,sb,pr,home,1U,1440.0,CIB,630,59.765625,1,36.0,53.088,0.598,305235.0,307926.13,56.4
882,cf,Joint,nopre,type2,p3,l1,b/c,376500,3.125,0.1344,0.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,7680.0,EXP,599,80.44871795,0,35.0,49.017,0.804,1176562.5,1176562.5,74.6
883,cf,Joint,nopre,type1,p3,l1,nob/c,316500,4.375,0.336,1225.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,4620.0,CRIF,575,43.47527473,0,39.0,68.492,0.435,1384687.5,1385912.5,90.6
884,cf,Sex Not Available,nopre,type3,p4,l1,nob/c,296500,3.625,-0.0503,0.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5640.0,EXP,892,82.82122905,0,40.0,52.562,0.828,1074812.5,1074812.5,-99.19999999999999
885,cf,Male,nopre,type1,p4,l1,nob/c,606500,4.25,-0.0313,7254.1,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,8400.0,CRIF,734,78.97135417,0,39.0,72.194,0.79,2577625.0,2584879.1,-4.799999999999997
886,cf,Female,nopre,type1,p4,l1,nob/c,306500,3.5,-0.0833,0.0,360.0,not_neg,not_int,not_lpsm,938000.0,sb,pr,home,1U,4320.0,CIB,716,32.67590618,0,41.0,70.933,0.327,1072750.0,1072750.0,6.8000000000000025
887,cf,Joint,nopre,type1,p4,l1,nob/c,596500,3.5,0.3192,3259.44,240.0,not_neg,not_int,not_lpsm,1168000.0,sb,pr,home,1U,13440.0,EXP,538,51.07020548,0,34.0,44.379,0.511,2087750.0,2091009.44,110.80000000000001
888,cf,Joint,nopre,type1,p4,l1,nob/c,296500,3.75,0.1583,3066.96,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,5280.0,CRIF,890,69.27570093,0,48.0,56.145,0.693,1111875.0,1114941.96,-94.8
889,cf,Sex Not Available,nopre,type2,p4,l1,b/c,236500,3.99,0.9576,2691.13,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5640.0,EXP,709,85.07194245,0,40.0,41.925,0.851,943635.0,946326.13,10.600000000000001
890,cf,Joint,nopre,type1,p4,l1,nob/c,456500,4.5,0.081,1295.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,10260.0,EXP,863,89.86220472,0,47.0,44.489,0.899,2054250.0,2055545.0,-79.0
891,cf,Male,pre,type1,p3,l1,nob/c,286500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,6240.0,CIB,822,84.76331361,1,44.0,45.906,0.848,1143135.0,1145826.13,-55.6
892,cf,Joint,pre,type3,p4,l1,nob/c,486500,3.25,-0.4491,2292.46,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,5640.0,CRIF,697,92.14015152,0,40.0,86.244,0.921,1581125.0,1583417.46,17.8
893,cf,Female,nopre,type2,p1,l1,b/c,146500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3840.0,EXP,822,52.69784173,1,49.0,38.141,0.527,584535.0,587226.13,-53.6
894,cf,Male,nopre,type1,p3,l1,nob/c,96500,4.625,1.3913,3022.0,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,1980.0,CIB,741,81.77966102,0,44.0,48.713,0.818,446312.5,449334.5,-6.9999999999999964
895,cf,Joint,nopre,type2,p4,l1,b/c,356500,3.5,0.7193,0.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,5640.0,EXP,504,94.31216931,0,40.0,63.198,0.943,1247750.0,1247750.0,133.6
896,cf,Sex Not Available,pre,type1,p1,l1,nob/c,536500,3.775,-0.2105,795.0,360.0,neg_amm,not_int,not_lpsm,668000.0,sb,pr,home,1U,11340.0,CIB,611,80.31437126,0,29.0,47.306,0.803,2025287.5,2026082.5,65.0
897,cf,Sex Not Available,pre,type1,p4,l1,nob/c,346500,3.375,-0.4198,1134.37,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,3540.0,CIB,560,82.89473684,0,45.0,97.854,0.829,1169437.5,1170571.87,102.0
898,cf,Joint,pre,type1,p3,l1,nob/c,466500,4.375,0.6699,2691.13,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,6960.0,CIB,706,68.80530973,0,48.0,67.016,0.688,2040937.5,2043628.63,15.600000000000003
899,cf,Male,nopre,type1,p4,l1,nob/c,396500,3.875,0.3719,0.0,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,4860.0,EXP,616,94.85645933,0,45.0,81.568,0.949,1536437.5,1536437.5,68.4
900,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,316500,4.99,1.4914,3218.75,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,5040.0,CIB,660,73.94859813,0,40.0,62.785,0.739,1579335.0,1582553.75,40.0
901,cf,Sex Not Available,nopre,type1,p1,l1,nob/c,116500,4.375,0.2374,3025.0,324.0,neg_amm,not_int,not_lpsm,518000.0,sb,pr,home,1U,3360.0,EXP,664,22.49034749,0,31.0,34.662,0.225,509687.5,512712.5,34.0
902,cf,Joint,nopre,type1,p3,l1,nob/c,426500,3.625,-0.1096,978.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,10920.0,EXP,617,69.01294498,0,28.0,39.053,0.69,1546062.5,1547040.5,61.0
903,cf,Joint,nopre,type1,p3,l1,nob/c,186500,3.75,0.2353,5835.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,5040.0,EXP,511,56.8597561,0,33.0,36.997,0.569,699375.0,705210.0,126.6
904,cf,Female,pre,type1,p4,l1,nob/c,166500,3.99,0.327,2691.13,180.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,4380.0,EXP,785,88.56382979,1,36.0,38.005,0.886,664335.0,667026.13,-36.6
905,cf,Female,pre,type1,p4,l1,nob/c,156500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,238000.0,sb,ir,home,1U,3840.0,EXP,537,65.75630252,1,35.0,40.745,0.658,624435.0,627126.13,111.8
906,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,416500,3.99,0.4702,7928.75,348.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,5040.0,CIB,731,59.67048711,0,42.0,82.622,0.597,1661835.0,1669763.75,-1.7999999999999972
907,cf,Female,nopre,type1,p3,l1,nob/c,366500,3.625,0.2086,6265.95,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,4380.0,CRIF,634,65.68100358,0,41.0,83.657,0.657,1328562.5,1334828.45,56.0
908,cf,Joint,nopre,type1,p4,l1,nob/c,186500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,1560.0,CRIF,646,81.79824561,1,34.0,119.475,0.818,744135.0,746826.13,46.0
909,cf,Male,pre,type1,p4,l1,nob/c,186500,4.75,1.1522,3720.0,240.0,not_neg,not_int,not_lpsm,378000.0,sb,ir,home,1U,7680.0,CRIF,676,49.33862434,0,44.0,24.281,0.493,885875.0,889595.0,32.0
910,cf,Joint,nopre,type1,p4,l1,nob/c,206500,3.99,0.327,2691.13,240.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,7740.0,EXP,588,74.28057554,1,39.0,26.676,0.743,823935.0,826626.13,82.80000000000001
911,cf,Joint,nopre,type1,p1,l1,nob/c,256500,4.625,0.821,4394.53,360.0,neg_amm,not_int,not_lpsm,268000.0,sb,pr,home,1U,3960.0,CRIF,802,95.70895522,0,46.0,64.756,0.957,1186312.5,1190707.03,-42.8
912,cf,Female,nopre,type2,p3,l1,b/c,176500,4.125,0.5336,1411.87,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,2460.0,CRIF,811,68.41085271,0,39.0,71.719,0.684,728062.5,729474.37,-50.99999999999999
913,cf,Female,nopre,type1,p4,l1,nob/c,226500,3.5,0.0028,2647.61,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,3360.0,EXP,651,49.45414847,0,43.0,67.391,0.495,792750.0,795397.61,46.599999999999994
